id,SalePrice
1915,318366.07216296205
1916,62068.780934808674
1917,252201.72570333656
1918,139223.71366702043
1919,168166.343896368
1920,153759.7444698427
1921,391941.8319531545
1922,322679.9149918546
1923,206733.9610530781
1924,223637.8040280522
1925,206799.53556922104
1926,360748.1155294061
1927,140589.19244304468
1928,152367.79107913244
1929,127911.74890675492
1930,130907.57443500035
1931,140322.30299015465
1932,143654.6795431575
1933,169755.8684596586
1934,172179.92804426994
1935,172974.27421740076
1936,189258.89102942028
1937,181218.0998954955
1938,171503.50497250297
1939,243720.87388880603
1940,188542.96913291744
1941,172317.05490545116
1942,193308.15852878493
1943,199453.18724307834
1944,334103.09423646564
1945,378973.7310252438
1946,141924.57649005615
1947,322043.02854386135
1948,161549.82555406043
1949,246173.4027187887
1950,186504.742427978
1951,258861.04463674503
1952,226473.74363676785
1953,171041.48166363282
1954,182854.7815129595
1955,132495.0895164777
1956,314387.9239960987
1957,155282.44221331325
1958,301347.60136182053
1959,145525.82142203342
1960,118850.88902935784
1961,124275.06014938997
1962,95223.41895188467
1963,102306.71295889637
1964,112243.32733445581
1965,151103.347992683
1966,136071.63029106782
1967,288949.1079638642
1968,420479.87463238044
1969,377533.08118501253
1970,439120.1262898471
1971,468905.1119158843
1972,375614.6696780136
1973,255168.99046571707
1974,323311.9685126412
1975,509429.77492452785
1976,272835.01159829134
1977,349894.80243643676
1978,338940.0693020753
1979,322412.9577141402
1980,200957.187897626
1981,337045.71137659566
1982,234522.86477308077
1983,214025.33736699104
1984,163730.48391800417
1985,206916.00982580808
1986,197423.81840320711
1987,181929.35489446466
1988,177558.20347703676
1989,190394.5473337216
1990,213832.1609400672
1991,230430.11442875818
1992,201361.4220959198
1993,170240.6681312181
1994,233833.58811379055
1995,179418.1431133058
1996,253048.15591682674
1997,317752.49555714
1998,326668.6643723607
1999,264467.9581529903
2000,301467.80575797765
2001,270522.02251695946
2002,239973.25745861922
2003,252416.57620758683
2004,265181.0307117685
2005,236260.63689127227
2006,226859.4519632747
2007,249529.90728443308
2008,199630.83696980897
2009,198439.33807659638
2010,190211.42942188727
2011,141235.17513875384
2012,177401.7042374079
2013,179762.33093880667
2014,189364.8274608415
2015,202931.74220474114
2016,195352.95589766055
2017,196023.8410995181
2018,126135.69651550744
2019,136250.50669372606
2020,111461.39329307653
2021,116270.19892819645
2022,169307.32941758784
2023,145933.04461078715
2024,231507.66692949025
2025,355926.69022180734
2026,179814.17774828774
2027,155293.53129885386
2028,151677.13095340139
2029,172319.7531856202
2030,262391.2176741917
2031,233722.65951331236
2032,250734.64919843408
2033,253826.54463846644
2034,164592.53262995646
2035,198540.03743832206
2036,184866.5004239122
2037,188000.9699086245
2038,322622.6752169842
2039,221951.28598045176
2040,335699.79573688697
2041,293424.67100487364
2042,195953.1925657138
2043,166317.6160731428
2044,159491.74919459486
2045,214828.39016921274
2046,142020.1806029723
2047,145281.2153819409
2048,136021.12547521695
2049,135687.86513323715
2050,182039.19333346203
2051,101246.87409805802
2052,128599.66744580414
2053,148131.764763869
2054,86943.26216758922
2055,152664.66662792207
2056,143708.9529189607
2057,120869.88985246849
2058,228075.4008988667
2059,131595.0027625046
2060,163385.64670969735
2061,170303.99750590208
2062,135136.61329860074
2063,118673.78014474279
2064,137187.50749410424
2065,117763.74603991513
2066,175008.796962928
2067,118393.84668952788
2068,136323.35508740257
2069,88631.66481781403
2070,114988.71896930292
2071,92446.61787666238
2072,127577.14614285312
2073,132913.24451965492
2074,175701.45567792316
2075,145674.44645401527
2076,115636.88236386342
2077,156477.87639801047
2078,130997.39790463654
2079,128309.17163690654
2080,115999.10124436405
2081,121729.44825142898
2082,129764.35091913515
2083,140025.38236018244
2084,111778.12872789617
2085,126150.36492419644
2086,106201.35483658401
2087,125453.35913593147
2088,100210.78790997501
2089,80692.43858893831
2090,127531.39729386543
2091,121779.42907350133
2092,125947.73962452113
2093,116512.71175053147
2094,115708.17412112029
2095,146141.17384377072
2096,83960.58024245064
2097,101293.1890921164
2098,138030.34052767738
2099,47426.13751181844
2100,92617.39304675997
2101,101668.02131759832
2102,134139.948270937
2103,106194.75141850433
2104,131161.63962032823
2105,121103.21022864943
2106,58728.369770945195
2107,192364.2706608565
2108,117244.39473039382
2109,112035.24282805987
2110,128058.9891139024
2111,141593.2730582703
2112,134706.61821982625
2113,125243.8789489218
2114,119879.96639587988
2115,155310.36735930433
2116,109707.84865459344
2117,146812.9196694928
2118,121025.25011248996
2119,110293.41614779706
2120,115120.08996773987
2121,91457.11929320548
2122,107093.54597897151
2123,86802.83578249202
2124,158380.15035033773
2125,123757.84904673276
2126,144613.24422355994
2127,149040.7021781732
2128,129820.22700302844
2129,89560.69350561153
2130,135921.0354947652
2131,148297.5174369339
2132,106494.11614092902
2133,120366.49557439935
2134,118113.89216807736
2135,90140.6472281983
2136,71149.59815743715
2137,119559.93692614512
2138,138779.33534948874
2139,152966.73305915503
2140,139627.65281916366
2141,132507.00260843168
2142,133216.77649570713
2143,139540.66612361395
2144,114244.70370867457
2145,138189.19735214947
2146,161579.75023854748
2147,141594.35791866243
2148,135109.8940312117
2149,147268.4457882533
2150,214342.81612827125
2151,119844.1573339975
2152,143055.6856590998
2153,158696.07506429363
2154,103069.38790767192
2155,135988.41815367833
2156,241454.65909564038
2157,230115.43282835156
2158,231523.8523068565
2159,207430.2037383395
2160,180298.95260639297
2161,242422.35086760938
2162,390203.40515113284
2163,349117.00032213697
2164,245993.42731294638
2165,191386.55056415504
2166,146410.11365630294
2167,215552.7542426178
2168,204487.76324120915
2169,194209.03752945198
2170,218829.35436316035
2171,146140.51175039436
2172,132079.70393041277
2173,149962.34447640306
2174,232651.39079293358
2175,292895.19639046927
2176,323614.1393353314
2177,255610.64126467952
2178,217330.8489945064
2179,142332.77348705704
2180,201876.53363913103
2181,191056.67010721273
2182,218716.92364039485
2183,193886.73196259225
2184,127756.4530806845
2185,122831.19069580262
2186,143337.0826775811
2187,151972.8370475772
2188,153550.1236300276
2189,176522.762341769
2190,73303.4205473837
2191,87063.78496597521
2192,87867.240232474
2193,108288.79446315907
2194,103716.82737941592
2195,117003.26460346163
2196,119051.74715026941
2197,119107.20727138285
2198,153776.39313313566
2199,176364.23925686665
2200,145496.43747325952
2201,153463.0637855921
2202,203772.4071373898
2203,143894.28289345183
2204,186619.56906236007
2205,111386.98239329668
2206,129268.11635403239
2207,208528.306768348
2208,253500.13041537834
2209,194221.8802643965
2210,111947.9741716326
2211,115736.61531992455
2212,113249.91738431329
2213,108270.98146219234
2214,136921.8324610711
2215,101487.0769981086
2216,145868.69597028088
2217,59487.43918512879
2218,93676.24387919364
2219,80425.2471527246
2220,79014.31539212684
2221,319580.7838463676
2222,239228.05687755314
2223,277172.6712136021
2224,207603.48696470156
2225,124598.10574995168
2226,175424.00325848357
2227,193794.32089147443
2228,266054.84615368303
2229,244926.67071729578
2230,151945.86609172027
2231,206433.6937671647
2232,176153.22390860127
2233,185404.0579002983
2234,245396.81438770032
2235,209396.5352885405
2236,264732.35716903856
2237,339643.22171153955
2238,195978.99643391866
2239,110669.85673079218
2240,155997.72555915356
2241,152082.70532815225
2242,131561.93829338087
2243,129565.40034839514
2244,102444.88805220166
2245,96669.08190429302
2246,147954.61567066994
2247,102114.8044342643
2248,126375.75083811498
2249,126818.1558854713
2250,132367.56761598456
2251,119208.38040844348
2252,169628.53900712557
2253,158093.9737521367
2254,173457.697634783
2255,183978.40006167386
2256,177880.66631614655
2257,187370.1571110146
2258,165962.07555419268
2259,173930.5686736772
2260,150300.4441870094
2261,171262.5041962576
2262,202642.20664903877
2263,343713.7529471225
2264,478959.3047424869
2265,168656.40436925986
2266,290439.11339206836
2267,380164.5737972514
2268,395810.9755561699
2269,155377.71396155923
2270,186713.86779872066
2271,229256.91187322143
2272,201254.1689607146
2273,165620.39661584696
2274,175151.1095756502
2275,155568.3453624559
2276,194839.00413833014
2277,176728.9677170175
2278,143097.3809105705
2279,133002.50199763224
2280,124287.62830735769
2281,174070.49941672964
2282,185339.5912660644
2283,96795.72361430651
2284,114349.88750084529
2285,138945.95411035325
2286,126643.94454668481
2287,346634.5760119545
2288,268314.0318093048
2289,378174.8385206638
2290,462355.26162948296
2291,317348.9344915263
2292,430052.3891177336
2293,500073.1930780712
2294,414595.73517552693
2295,468027.8427177738
2296,284125.3414855433
2297,326439.00177950977
2298,336366.1204701465
2299,356553.53953591775
2300,331695.7503203333
2301,303697.7611669991
2302,242099.80444972886
2303,238663.61630706332
2304,242766.6798152092
2305,189777.38248269583
2306,187984.14575225997
2307,194077.9187128896
2308,218160.80167210626
2309,283810.5130924199
2310,215437.1402035464
2311,191688.41514587044
2312,179829.03124166164
2313,177431.38348540463
2314,172045.65253311212
2315,176807.4988063893
2316,183889.89422590766
2317,185111.438211266
2318,176507.93112754353
2319,176844.1703173383
2320,186366.70184444243
2321,238450.42172287358
2322,169221.60199769863
2323,178286.63836874242
2324,174504.51279559903
2325,215013.79605082847
2326,171535.6295804499
2327,209819.67460944853
2328,223156.95914387016
2329,184940.48677539252
2330,177526.48887680733
2331,345814.9967329428
2332,398321.4176715239
2333,326247.4921217365
2334,264698.7518381194
2335,279765.6639196468
2336,323685.222490571
2337,212917.36127738137
2338,284448.7398001502
2339,229294.4166967744
2340,404094.95059156546
2341,219418.7009387613
2342,233773.39295886562
2343,224765.56381491164
2344,226841.39081911516
2345,235671.67105703804
2346,218933.62332578178
2347,199617.14268820494
2348,241257.84294627683
2349,171814.73112422787
2350,309725.91468329076
2351,266520.4855090862
2352,249449.4835156749
2353,239233.1338501062
2354,124955.60187312434
2355,150412.0088348715
2356,154534.42943244585
2357,191457.11746978
2358,198604.71013711565
2359,130870.16133525902
2360,120871.46152221464
2361,142038.78174623527
2362,280338.80815736105
2363,131079.69821790163
2364,156125.60721680708
2365,224444.0828130453
2366,180368.20291712426
2367,216359.17409960658
2368,211435.2292221699
2369,215738.40297040195
2370,172719.77658699997
2371,168877.2875432812
2372,193509.6026761906
2373,286570.1131527817
2374,318148.20114951005
2375,246584.91691015018
2376,302042.93816223927
2377,362683.81868833635
2378,144419.61106092122
2379,179966.69929764804
2380,147098.32182391427
2381,168971.04772123013
2382,190689.75871962967
2383,205352.4094796644
2384,242389.8266054797
2385,156580.17164476027
2386,139097.95669152975
2387,137637.56384094708
2388,97949.79870378005
2389,130721.65718863954
2390,141895.89727855218
2391,140080.57088187308
2392,115559.30446389949
2393,162601.1177771604
2394,141550.31853892532
2395,193779.56873870894
2396,144807.10813830266
2397,208959.48073882458
2398,124547.41800118133
2399,55507.16457367563
2400,58185.03315685515
2401,116977.02662964378
2402,137852.4130487368
2403,135506.89027703638
2404,144743.27897770694
2405,157544.37673563417
2406,138165.56904992947
2407,127537.1108530524
2408,146474.97440859565
2409,130346.6788888408
2410,164085.0744017017
2411,119263.38850400192
2412,156324.28745754264
2413,134545.5732589992
2414,146454.94735069037
2415,131846.49043999013
2416,127752.73021407174
2417,128032.00140904733
2418,131835.33102506294
2419,124156.22542260661
2420,126256.5178866111
2421,145560.24846683466
2422,113785.36195268274
2423,120844.10067906618
2424,148550.25674143643
2425,167272.08013885317
2426,127574.01236277723
2427,145332.29687212195
2428,165267.0628642516
2429,119557.63125016418
2430,129694.25115125137
2431,106164.12808457213
2432,142919.16201321347
2433,143361.966991076
2434,139432.34430940702
2435,145153.0569061749
2436,106668.22279012897
2437,111032.90844036269
2438,123230.0752724327
2439,107681.7071181306
2440,117284.8679623739
2441,92752.41540425144
2442,100808.5318633878
2443,119796.86764883008
2444,132666.12252522894
2445,87039.62149178356
2446,136972.82095612172
2447,189046.31282587387
2448,140153.51747238106
2449,103236.4914097021
2450,151405.87005090405
2451,125500.65497888101
2452,182431.52256942695
2453,96758.8370765719
2454,123154.18530953725
2455,118441.08055589917
2456,129558.7584057175
2457,125938.25390598403
2458,114270.18571115172
2459,113058.46859961272
2460,130551.99442441257
2461,124060.30490583311
2462,133898.08735902252
2463,121906.33663771332
2464,163416.8780114598
2465,134394.45944837714
2466,110149.9480062614
2467,141341.68022691636
2468,84159.47667831837
2469,88167.62380458442
2470,173452.19328222921
2471,208140.8707255475
2472,157881.2074720126
2473,113930.91659362176
2474,78301.38349618303
2475,217687.75824996593
2476,118276.35513798948
2477,133594.0652448162
2478,160394.79212079593
2479,108944.73368019419
2480,139356.49042461746
2481,126525.98250439805
2482,133839.61371968937
2483,115383.73589197898
2484,122261.24436275933
2485,128731.592308594
2486,151225.25496778975
2487,165649.60346981775
2488,159372.24666059064
2489,151606.12866261302
2490,151226.09515265762
2491,87150.1316573986
2492,187305.40512479193
2493,146420.9562875712
2494,155546.83212286708
2495,103915.93800049747
2496,229452.55378806725
2497,153369.16129337167
2498,112312.47669317591
2499,89454.3763831473
2500,125868.23886533546
2501,129500.81627290306
2502,142735.817897039
2503,92599.26686160296
2504,190978.3771721622
2505,222002.46660617465
2506,249591.0395158893
2507,270849.899016099
2508,252065.85315242887
2509,212159.06253749513
2510,224453.01421865314
2511,181384.7442427736
2512,207278.88990479725
2513,219038.37919730833
2514,245293.36537376235
2515,148371.78590722216
2516,171551.3197634287
2517,142932.32659647963
2518,147222.9554768412
2519,228891.77076479414
2520,202532.90915445742
2521,191134.42337595843
2522,221361.77758936948
2523,128448.80837645501
2524,137319.36355226938
2525,142529.21987512335
2526,141804.22931644565
2527,121810.75080004157
2528,128303.12258591037
2529,140015.72966834315
2530,118037.56594294596
2531,234993.07777779686
2532,226733.16129814394
2533,192649.0167988286
2534,233316.70967617005
2535,308684.24118385406
2536,229807.11455800975
2537,231232.8634933709
2538,181639.60152393
2539,182431.50894290395
2540,178217.77653403053
2541,177663.1563113826
2542,166822.54589313205
2543,130287.660108497
2544,125264.23503849337
2545,134792.9643356934
2546,137571.95301843615
2547,135276.74400439142
2548,140965.9423172368
2549,163438.7728942082
2550,700706.1976153477
2551,144777.78133915513
2552,123063.19993286663
2553,82365.87505397531
2554,106033.9807186225
2555,118706.88382447745
2556,104098.96211581683
2557,113416.07894073753
2558,134796.16657259007
2559,129971.09431024754
2560,141805.29182708738
2561,136509.52954489822
2562,130861.5468666994
2563,148137.19513745187
2564,184537.62178149988
2565,128058.36003537348
2566,155989.89354686302
2567,128665.28560439055
2568,193734.5049361681
2569,203313.02460966667
2570,114376.40238707646
2571,181819.0117648266
2572,148190.0548091584
2573,220257.49132442896
2574,292723.1564878523
2575,129159.13280978236
2576,116696.02173995838
2577,145875.4869024492
2578,89539.02241794852
2579,74710.6030732363
2580,121010.60252394142
2581,126230.58699780708
2582,116417.53143383384
2583,271627.50110857
2584,176921.8924940471
2585,185304.39320354917
2586,218439.50074804298
2587,187376.36490462482
2588,145903.7663238646
2589,142853.50823344887
2590,202856.98350098153
2591,203745.34295766987
2592,210749.836583969
2593,249082.87980128464
2594,182550.28100079868
2595,200109.88032186974
2596,295765.9890605729
2597,183377.53360369845
2598,283503.5157840385
2599,315478.0354553178
2600,137787.1112332734
2601,142222.65654190618
2602,86744.92680808407
2603,94009.00132833458
2604,88109.94077349477
2605,84846.63846196578
2606,150792.8922312667
2607,191322.64600017862
2608,192971.89046477326
2609,171109.99041415422
2610,111189.54324025656
2611,133049.3785609347
2612,151457.1727199548
2613,135617.80657115777
2614,125765.81808526319
2615,151992.17602540573
2616,146299.1334300663
2617,169527.1577640796
2618,213327.86139380094
2619,193735.7380462199
2620,176875.47468290743
2621,177390.44011653183
2622,179937.32911926994
2623,251505.639981571
2624,276971.72005846567
2625,311425.0605457023
2626,162319.84506624963
2627,160340.45424420675
2628,471098.45850272925
2629,509735.5113633585
2630,350584.323875365
2631,473005.5570072914
2632,440224.54291418754
2633,313796.3886850934
2634,396611.58300076926
2635,154637.13978108778
2636,175318.62318423728
2637,183752.3231597005
2638,269241.6823964217
2639,180948.83652249357
2640,151336.3642554054
2641,104718.23132254856
2642,186520.988662042
2643,99389.79895627874
2644,125975.02268298465
2645,100300.37277868096
2646,93323.35582708055
2647,97135.78204998592
2648,139653.38683047533
2649,145716.58334414393
2650,135317.1728495089
2651,151117.83973144897
2652,410926.5893867382
2653,257465.7563295427
2654,242049.68330323228
2655,391633.8941964854
2656,319683.70453388884
2657,364694.5511275033
2658,308540.776749797
2659,307354.46105817804
2660,345214.00680210843
2661,360478.6152705464
2662,372258.5020117519
2663,275564.24688945187
2664,268192.21906795085
2665,301460.64721531223
2666,284763.63318213006
2667,169269.31875323257
2668,177681.1360260499
2669,177182.30613080136
2670,286178.2364054635
2671,180186.2916777036
2672,187692.8927998849
2673,197846.13155852706
2674,189063.26912995407
2675,164258.3568797854
2676,192109.18852626943
2677,187766.92066213922
2678,251263.58748060264
2679,272645.3459897505
2680,276161.39094694564
2681,415629.05887347145
2682,314520.975839071
2683,529064.9043304474
2684,313863.5439336657
2685,333614.85322272073
2686,258893.5342867984
2687,325097.8021805619
2688,229015.42954384224
2689,210982.4065909547
2690,469079.4037628
2691,195784.76186294958
2692,131035.1927266455
2693,195407.6502808141
2694,129129.05390579911
2695,191702.4137574898
2696,183055.94787526366
2697,183891.23101332696
2698,197652.203471929
2699,177464.53805521384
2700,160601.6586797553
2701,159035.73297379052
2702,114382.15667636429
2703,122811.04831238349
2704,138584.65445030428
2705,121728.46562980158
2706,118116.35025052818
2707,126141.26397898453
2708,138307.61728404925
2709,106095.78958837008
2710,125925.26910706538
2711,292258.2829410479
2712,387346.8315985509
2713,168570.15027488783
2714,149138.30047743936
2715,171342.6731656808
2716,145321.89294157745
2717,187359.52381695225
2718,229125.2387865051
2719,152439.9852486511
2720,163355.80705964868
2721,138927.1152899391
2722,162263.9342523736
2723,141879.7550221153
2724,134467.73764853843
2725,136389.97718718447
2726,148861.4036870068
2727,173579.75291074475
2728,165744.11927905827
2729,149817.62051280777
2730,144157.60750909962
2731,121866.04600919654
2732,124911.87680221356
2733,153915.9519041118
2734,149493.00088357364
2735,133789.58611351668
